     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/23/2019-03/29/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R369,FORT HAMILTON PKWY-45TH ST    ,00009238,00000917,00000064,00000286,00000005,00004720,00005949,00000000,00000000,00000000,00000002,00000055,00000250,00000011,00000233,00000110,00000108,00000000,00000070,00000000,00000000,00000000,00002757,00000000,00000125,00000000,                                                                                                    
R370,71ST STREET-NEW UTRECHT AVE   ,00012217,00001079,00000047,00000499,00000000,00005024,00012736,00000000,00000000,00000000,00000014,00000205,00000389,00000001,00000540,00000239,00000095,00000000,00000049,00000000,00000000,00000000,00002182,00000000,00000167,00000000,                                                                                                    
R371,79TH STREET-17TH AVENUE       ,00012455,00001326,00000044,00000611,00000003,00004866,00014039,00000000,00000000,00000000,00000010,00000170,00000294,00000001,00000497,00000216,00000127,00000000,00000035,00000000,00000000,00000000,00003186,00000000,00000161,00000000,                                                                                                    
R372,18TH AVENUE-86TH STREET       ,00011733,00001391,00000056,00000843,00000004,00005054,00013076,00000000,00000000,00000000,00000024,00000179,00000293,00000004,00000619,00000216,00000133,00000000,00000054,00000000,00000000,00000000,00001575,00000000,00000166,00000000,                                                                                                    
R373,20TH AVENUE-86TH STREET       ,00011137,00001047,00000026,00000463,00000003,00004892,00010281,00000000,00000000,00000000,00000012,00000125,00000234,00000001,00000360,00000094,00000105,00000000,00000058,00000000,00000000,00000000,00001817,00000000,00000199,00000000,                                                                                                    
R374,BAY PARKWAY-86TH STREET       ,00013028,00001918,00000193,00001119,00000001,00006680,00016117,00000000,00000000,00000000,00000014,00000198,00000339,00000006,00000584,00000166,00000179,00000000,00000050,00000000,00000000,00000000,00002469,00000000,00000255,00000000,                                                                                                    
R375,NEW LOTS AV-VAN SINDEREN AV   ,00006997,00000441,00000150,00000154,00000000,00007302,00003811,00000000,00000000,00000000,00000009,00000051,00000273,00000000,00000580,00000037,00000063,00000000,00000039,00000000,00000000,00000000,00002346,00000000,00000149,00000000,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00007380,00000448,00000049,00000060,00000000,00005190,00003153,00000000,00000000,00000000,00000016,00000062,00000232,00000000,00000505,00000049,00000065,00000000,00000040,00000000,00000000,00000000,00001392,00000000,00000199,00000000,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00016466,00001347,00000224,00000326,00000007,00013481,00009722,00000000,00000000,00000000,00000031,00000081,00000707,00000006,00001791,00000243,00000188,00000002,00000291,00000000,00000000,00000000,00002445,00000000,00000204,00000000,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00023415,00001003,00000156,00000388,00000006,00021337,00022147,00000000,00000000,00000000,00000017,00000134,00000686,00000012,00002366,00000255,00000506,00000000,00000490,00000000,00000000,00000000,00002537,00000000,00000226,00000000,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00009919,00000382,00000056,00000111,00000021,00009694,00009964,00000000,00000000,00000000,00000011,00000046,00000211,00000001,00001042,00000150,00000172,00000000,00000253,00000000,00000000,00000000,00001591,00000000,00000131,00000000,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00013123,00000664,00000155,00000267,00000005,00011720,00011109,00000000,00000000,00000000,00000006,00000072,00000361,00000004,00001264,00000122,00000253,00000000,00000233,00000000,00000000,00000000,00002165,00000000,00000168,00000000,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00011435,00000547,00000127,00000124,00000000,00012158,00010458,00000000,00000000,00000000,00000008,00000050,00000323,00000001,00001113,00000094,00000237,00000000,00000184,00000000,00000000,00000000,00001709,00000000,00000136,00000000,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00014341,00000856,00000096,00000179,00000001,00007802,00006311,00000000,00000000,00000000,00000020,00000128,00000545,00000000,00000676,00000113,00000108,00000000,00000094,00000000,00000000,00000000,00003053,00000000,00000334,00000000,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00010936,00000617,00000042,00000156,00000000,00004591,00006040,00000000,00000000,00000000,00000004,00000134,00000212,00000000,00000449,00000110,00000100,00000000,00000076,00000000,00000000,00000000,00001960,00000000,00000271,00000000,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00007709,00000429,00000030,00000131,00000000,00003017,00003829,00000000,00000000,00000000,00000003,00000171,00000099,00000000,00000374,00000114,00000064,00000000,00000056,00000000,00000000,00000000,00000925,00000000,00000095,00000000,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00013651,00000617,00000167,00000325,00000002,00010192,00009111,00000000,00000000,00000000,00000019,00000174,00000269,00000000,00000749,00000172,00000147,00000000,00000089,00000000,00000000,00000000,00002754,00000000,00000419,00000000,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00011138,00000700,00000185,00000256,00000000,00012714,00005910,00000000,00000000,00000000,00000018,00000035,00000497,00000001,00000841,00000066,00000119,00000000,00000067,00000002,00000002,00000000,00003902,00000000,00000434,00000000,                                                                                                    
R387,EAST TREMONT AVENUE-178 ST    ,00010815,00000669,00000230,00000254,00000003,00012620,00005619,00000000,00000000,00000000,00000008,00000043,00000566,00000000,00000694,00000080,00000042,00000000,00000067,00000000,00000000,00000000,00003634,00000002,00000440,00000000,                                                                                                    
R388,EAST 180TH ST-MORRIS PARK     ,00012156,00000539,00000109,00000269,00000002,00012326,00006611,00000000,00000000,00000000,00000038,00000078,00000403,00000003,00000715,00000117,00000097,00000000,00000055,00000000,00000000,00000000,00003075,00000000,00000320,00000000,                                                                                                    
R389,BRONX PARK EAST               ,00004920,00000279,00000041,00000102,00000000,00003942,00002784,00000000,00000000,00000000,00000010,00000037,00000148,00000000,00000311,00000055,00000045,00000000,00000010,00000000,00000000,00000000,00001674,00000000,00000137,00000000,                                                                                                    
R390,8TH AVENUE-62ND STREET        ,00025907,00004051,00000138,00002375,00000008,00005011,00028940,00000000,00000000,00000000,00000051,00000133,00000880,00000008,00000706,00000256,00000219,00000000,00000124,00000000,00000000,00000000,00004322,00000000,00000396,00000000,                                                                                                    
